 #dt   t[ps]   msd [nm^2/ps]   D    sum_D
       10128   20.2560005       1.10661876       9.10527539E-03   1.18065047    
       10129   20.2580013       1.10665190       9.10464860E-03   1.18975508    
       10130   20.2600002       1.10667586       9.10394732E-03   1.19885898    
       10131   20.2620010       1.10670745       9.10330843E-03   1.20796227    
       10132   20.2640018       1.10673630       9.10264626E-03   1.21706498    
       10133   20.2660007       1.10676885       9.10201669E-03   1.22616696    
       10134   20.2680016       1.10680342       9.10140201E-03   1.23526835    
       10135   20.2700005       1.10683858       9.10079386E-03   1.24436915    
       10136   20.2720013       1.10686111       9.10008140E-03   1.25346923    
       10137   20.2740002       1.10687602       9.09930654E-03   1.26256859    
       10138   20.2760010       1.10688031       9.09844320E-03   1.27166700    
       10139   20.2780018       1.10688555       9.09758825E-03   1.28076458    
       10140   20.2800007       1.10689461       9.09676682E-03   1.28986132    
       10141   20.2820015       1.10690320       9.09593981E-03   1.29895723    
       10142   20.2840004       1.10692060       9.09518637E-03   1.30805242    
       10143   20.2860012       1.10693717       9.09442548E-03   1.31714690    
       10144   20.2880001       1.10697162       9.09381267E-03   1.32624066    
       10145   20.2900009       1.10699427       9.09310207E-03   1.33533370    
       10146   20.2920017       1.10700417       9.09228623E-03   1.34442604    
       10147   20.2940006       1.10701513       9.09148064E-03   1.35351753    
       10148   20.2960014       1.10702622       9.09067597E-03   1.36260819    
       10149   20.2980003       1.10702181       9.08974465E-03   1.37169790    
       10150   20.3000011       1.10701859       9.08882264E-03   1.38078678    
       10151   20.3020000       1.10703778       9.08808503E-03   1.38987482    
       10152   20.3040009       1.10705638       9.08734184E-03   1.39896214    
       10153   20.3060017       1.10706019       9.08647757E-03   1.40804863    
       10154   20.3080006       1.10708463       9.08578373E-03   1.41713440    
       10155   20.3100014       1.10709000       9.08493251E-03   1.42621934    
       10156   20.3120003       1.10707486       9.08391457E-03   1.43530321    
       10157   20.3140011       1.10708511       9.08310432E-03   1.44438636    
       10158   20.3160019       1.10710406       9.08236485E-03   1.45346868    
       10159   20.3180008       1.10711527       9.08156298E-03   1.46255028    
       10160   20.3200016       1.10712767       9.08077043E-03   1.47163105    
       10161   20.3220005       1.10712743       9.07987542E-03   1.48071098    
       10162   20.3240013       1.10713291       9.07902699E-03   1.48978996    
       10163   20.3260002       1.10714769       9.07825492E-03   1.49886823    
       10164   20.3280010       1.10713971       9.07729659E-03   1.50794554    
       10165   20.3300018       1.10716712       9.07662790E-03   1.51702213    
       10166   20.3320007       1.10718989       9.07592196E-03   1.52609801    
       10167   20.3340015       1.10721338       9.07522067E-03   1.53517318    
       10168   20.3360004       1.10722816       9.07445047E-03   1.54424763    
       10169   20.3380013       1.10724735       9.07371473E-03   1.55332136    
       10170   20.3400002       1.10727680       9.07306466E-03   1.56239438    
       10171   20.3420010       1.10731626       9.07249562E-03   1.57146692    
       10172   20.3440018       1.10735726       9.07193869E-03   1.58053887    
       10173   20.3460007       1.10739636       9.07136779E-03   1.58961022    
       10174   20.3480015       1.10742295       9.07069352E-03   1.59868085    
       10175   20.3500004       1.10745978       9.07010399E-03   1.60775101    
       10176   20.3520012       1.10748827       9.06944647E-03   1.61682045    
       10177   20.3540001       1.10751510       9.06877499E-03   1.62588918    
       10178   20.3560009       1.10755646       9.06822272E-03   1.63495743    
       10179   20.3580017       1.10759401       9.06763878E-03   1.64402509    
       10180   20.3600006       1.10761631       9.06693097E-03   1.65309203    
       10181   20.3620014       1.10762477       9.06610861E-03   1.66215813    
       10182   20.3640003       1.10763288       9.06528533E-03   1.67122340    
       10183   20.3660011       1.10761929       9.06428415E-03   1.68028772    
       10184   20.3680000       1.10763395       9.06351395E-03   1.68935120    
       10185   20.3700008       1.10765386       9.06278752E-03   1.69841397    
       10186   20.3720016       1.10767448       9.06206574E-03   1.70747602    
       10187   20.3740005       1.10769260       9.06132441E-03   1.71653736    
       10188   20.3760014       1.10771942       9.06065386E-03   1.72559798    
       10189   20.3780003       1.10774684       9.05998982E-03   1.73465800    
       10190   20.3800011       1.10777807       9.05935559E-03   1.74371731    
       10191   20.3820019       1.10776854       9.05838888E-03   1.75277567    
       10192   20.3840008       1.10779059       9.05768108E-03   1.76183331    
       10193   20.3860016       1.10780883       9.05694067E-03   1.77089024    
       10194   20.3880005       1.10782039       9.05614719E-03   1.77994633    
       10195   20.3900013       1.10784400       9.05545149E-03   1.78900182    
       10196   20.3920002       1.10786307       9.05471947E-03   1.79805648    
       10197   20.3940010       1.10787928       9.05396417E-03   1.80711043    
       10198   20.3960018       1.10788584       9.05312970E-03   1.81616354    
       10199   20.3980007       1.10790205       9.05237440E-03   1.82521594    
       10200   20.4000015       1.10792327       9.05166008E-03   1.83426762    
       10201   20.4020004       1.10793805       9.05089360E-03   1.84331846    
       10202   20.4040012       1.10793495       9.04998090E-03   1.85236847    
       10203   20.4060001       1.10795665       9.04927123E-03   1.86141777    
       10204   20.4080009       1.10797107       9.04850196E-03   1.87046623    
       10205   20.4100018       1.10801315       9.04795900E-03   1.87951422    
       10206   20.4120007       1.10803735       9.04727075E-03   1.88856149    
       10207   20.4140015       1.10805547       9.04653128E-03   1.89760804    
       10208   20.4160004       1.10807872       9.04583558E-03   1.90665388    
       10209   20.4180012       1.10810459       9.04516038E-03   1.91569901    
       10210   20.4200001       1.10813308       9.04450752E-03   1.92474353    
       10211   20.4220009       1.10814166       9.04369168E-03   1.93378723    
       10212   20.4240017       1.10815752       9.04293545E-03   1.94283020    
       10213   20.4260006       1.10816133       9.04208142E-03   1.95187223    
       10214   20.4280014       1.10818756       9.04140994E-03   1.96091366    
       10215   20.4300003       1.10820901       9.04070027E-03   1.96995437    
       10216   20.4320011       1.10821533       9.03986581E-03   1.97899425    
       10217   20.4340019       1.10822439       9.03905462E-03   1.98803329    
       10218   20.4360008       1.10823560       9.03826207E-03   1.99707150    
       10219   20.4380016       1.10823798       9.03739687E-03   2.00610900    
       10220   20.4400005       1.10825610       9.03666113E-03   2.01514578    
       10221   20.4420013       1.10825825       9.03579406E-03   2.02418160    
       10222   20.4440002       1.10827768       9.03506856E-03   2.03321671    
       10223   20.4460011       1.10829175       9.03429929E-03   2.04225111    
       10224   20.4480019       1.10829663       9.03345458E-03   2.05128455    
       10225   20.4500008       1.10831606       9.03273001E-03   2.06031728    
       10226   20.4520016       1.10833097       9.03196819E-03   2.06934929    
       10227   20.4540005       1.10834992       9.03123990E-03   2.07838058    
       10228   20.4560013       1.10834062       9.03028063E-03   2.08741093    
       10229   20.4580002       1.10835099       9.02948342E-03   2.09644032    
       10230   20.4600010       1.10835862       9.02866200E-03   2.10546899    
       10231   20.4620018       1.10835886       9.02778096E-03   2.11449671    
       10232   20.4640007       1.10836709       9.02696606E-03   2.12352371    
       10233   20.4660015       1.10838521       9.02623218E-03   2.13255000    
       10234   20.4680004       1.10840166       9.02548432E-03   2.14157557    
       10235   20.4700012       1.10841143       9.02468152E-03   2.15060019    
       10236   20.4720001       1.10842466       9.02390759E-03   2.15962410    
       10237   20.4740009       1.10845029       9.02323425E-03   2.16864729    
       10238   20.4760017       1.10845900       9.02242400E-03   2.17766976    
       10239   20.4780006       1.10846031       9.02155414E-03   2.18669128    
       10240   20.4800014       1.10849023       9.02091619E-03   2.19571209    
       10241   20.4820004       1.10851181       9.02021118E-03   2.20473242    
       10242   20.4840012       1.10851681       9.01937112E-03   2.21375179    
       10243   20.4860001       1.10855079       9.01876669E-03   2.22277045    
       10244   20.4880009       1.10856068       9.01796669E-03   2.23178840    
       10245   20.4900017       1.10859251       9.01734550E-03   2.24080563    
       10246   20.4920006       1.10859680       9.01650079E-03   2.24982214    
       10247   20.4940014       1.10860384       9.01567750E-03   2.25883770    
       10248   20.4960003       1.10859489       9.01472569E-03   2.26785231    
